_id,_rev,Tempo,Estação,LAT,LONG,Movimentação,Original_473,Original_269,Zero,Maçã-Verde,Tangerina,Citrus,Açaí-Guaraná,Pêssego,TARGET,row
fa8ea08de2d646b4e4857b7b40de3176,1-d658b8484cc7422a3e9f9c02a9ff0f4b,2018-4-19,Higienópolis-Mackenzie,-23.5488,-46.6519,90296,44,53,58,30,40,26,24,29,NORMAL,7309
37b48334dbf837ed1ac83bd0a51fab0d,1-85c2e6f7b1d25ef0e4426c813eaaf5be,2018-4-22,Higienópolis-Mackenzie,-23.5488,-46.6519,90272,12,28,40,22,27,16,12,14,NORMAL,7312
e8f0173533dccc8bcee891245c6da14c,1-85c2e6f7b1d25ef0e4426c813eaaf5be,2018-4-22,Higienópolis-Mackenzie,-23.5488,-46.6519,90272,12,28,40,22,27,16,12,14,NORMAL,7312
9e13eb21f7b2b92fcf8867265a62360b,1-8182f9fb8703bf39ef24fe800e0692fb,2018-4-23,Higienópolis-Mackenzie,-23.5488,-46.6519,90274,86,23,30,22,21,12,6,9,REABASTECER,7313
d185a38244a071090798dbf981a73fce,1-78c14dda79046a1c89adcdbce811f42a,2018-4-25,Higienópolis-Mackenzie,-23.5488,-46.6519,92457,61,8,17,16,14,3,37,43,REABASTECER,7315
0c2e67eb371d0543c46660d179cd0c8c,1-78c14dda79046a1c89adcdbce811f42a,2018-4-25,Higienópolis-Mackenzie,-23.5488,-46.6519,92457,61,8,17,16,14,3,37,43,REABASTECER,7315
c8519bfed57e7d0b54f863da609e6050,1-78c14dda79046a1c89adcdbce811f42a,2018-4-25,Higienópolis-Mackenzie,-23.5488,-46.6519,92457,61,8,17,16,14,3,37,43,REABASTECER,7315
9e13eb21f7b2b92fcf8867265a624d77,1-fa3a19bd88f4cb59a211fece7ac4dc48,2018-4-26,Higienópolis-Mackenzie,-23.5488,-46.6519,91194,48,65,10,14,9,43,31,39,NORMAL,7316
ac6b7c85860049267c7010dc0508a2ae,1-fa3a19bd88f4cb59a211fece7ac4dc48,2018-4-26,Higienópolis-Mackenzie,-23.5488,-46.6519,91194,48,65,10,14,9,43,31,39,NORMAL,7316
c61fb9788e11b3e26ee740e212eab700,1-2a703cf25a9e11b63c60258193e3972a,2018-4-29,Higienópolis-Mackenzie,-23.5488,-46.6519,91708,20,44,56,5,38,28,16,29,REABASTECER,7319
36873a8fe1ce5b5ebfaeb3ec9f96f00d,1-201adb5c501a652c22feb44700cec5fe,2018-4-30,Higienópolis-Mackenzie,-23.5488,-46.6519,91638,11,41,47,43,36,25,11,27,REABASTECER,7320
fd8b514cbe303e0558a8a10ef03a15f1,1-201adb5c501a652c22feb44700cec5fe,2018-4-30,Higienópolis-Mackenzie,-23.5488,-46.6519,91638,11,41,47,43,36,25,11,27,REABASTECER,7320
a16890362236a1a8bdb32a8c2199cb12,1-201adb5c501a652c22feb44700cec5fe,2018-4-30,Higienópolis-Mackenzie,-23.5488,-46.6519,91638,11,41,47,43,36,25,11,27,REABASTECER,7320
b4b91fd6d9b667e87f4b9e88020299d6,1-1bab05361d2b4691e9194759baac3a9c,2018-5-2,Higienópolis-Mackenzie,-23.5488,-46.6519,93375,78,31,32,32,31,19,43,15,NORMAL,7322
fa8ea08de2d646b4e4857b7b4073effb,1-1bab05361d2b4691e9194759baac3a9c,2018-5-2,Higienópolis-Mackenzie,-23.5488,-46.6519,93375,78,31,32,32,31,19,43,15,NORMAL,7322
5df9dd5367fbf50d65716b1f52e4a9a5,1-1bab05361d2b4691e9194759baac3a9c,2018-5-2,Higienópolis-Mackenzie,-23.5488,-46.6519,93375,78,31,32,32,31,19,43,15,NORMAL,7322
fbbd4e7ffb4bdc4d5b71774a8bc8b394,1-8e61d72fd28f0c67f1edee059f5f05d5,2018-5-3,Higienópolis-Mackenzie,-23.5488,-46.6519,89613,66,27,22,29,25,17,39,13,NORMAL,7323
6bfa1c588abbd754ef26e9c49ea1c25c,1-82688726e77a3c444548263c5d6cc4a6,2018-5-4,Higienópolis-Mackenzie,-23.5488,-46.6519,90874,55,21,14,23,20,15,37,11,NORMAL,7324
a33bffdac8bbed86cd2426e008d58f8b,1-82688726e77a3c444548263c5d6cc4a6,2018-5-4,Higienópolis-Mackenzie,-23.5488,-46.6519,90874,55,21,14,23,20,15,37,11,NORMAL,7324
b1792990061e28c0f1149a8c942ee06c,1-6f92b159ff55680b757d34a5b07f8fce,2018-5-5,Higienópolis-Mackenzie,-23.5488,-46.6519,92111,47,11,8,20,16,15,32,6,NORMAL,7325
d6bd9c770ca5d117d3f9f312dde84252,1-6f92b159ff55680b757d34a5b07f8fce,2018-5-5,Higienópolis-Mackenzie,-23.5488,-46.6519,92111,47,11,8,20,16,15,32,6,NORMAL,7325
d185a38244a071090798dbf981f43bad,1-4778b9b02e1d754fac1cc69c611eb6f4,2018-5-6,Higienópolis-Mackenzie,-23.5488,-46.6519,92105,37,5,65,16,14,13,30,43,REABASTECER,7326
7ed05f233bb5dcc97fef90bc1a9994b9,1-2264bc37f20e3effde8fdb4965b05765,2018-5-7,Higienópolis-Mackenzie,-23.5488,-46.6519,90325,26,65,61,14,11,11,27,37,NORMAL,7327
028bd7773b41417f282441a7df877979,1-f1f43ebbd0f939a96498e2a2970fd2ae,2018-5-8,Higienópolis-Mackenzie,-23.5488,-46.6519,93187,19,60,53,8,5,5,24,32,NORMAL,7328
fa8ea08de2d646b4e4857b7b40de462f,1-bf8730b031edefb58294b0dbbdbdfa92,2018-5-9,Higienópolis-Mackenzie,-23.5488,-46.6519,91596,10,54,46,8,43,43,18,30,REABASTECER,7329
5df9dd5367fbf50d65716b1f5264fc90,1-b7688daf94845018bf7b4afc60488f6e,2018-5-10,Higienópolis-Mackenzie,-23.5488,-46.6519,90967,86,50,38,4,38,41,15,27,REABASTECER,7330
d185a38244a071090798dbf9817395f5,1-b0478fe0162700ae0a7bfd67ccde685f,2018-5-11,Higienópolis-Mackenzie,-23.5488,-46.6519,91453,79,43,28,43,35,37,11,24,NORMAL,7331
f9079dd98313aa78069eb7b47dc1db8f,1-0438fa06725908a8935a8e1e21bbb41a,2018-5-12,Higienópolis-Mackenzie,-23.5488,-46.6519,92636,67,33,20,41,30,31,7,22,NORMAL,7332
3e61ff2516f050eeb505a4cef45d47c8,1-a30e4b96b027c4e7648b547fa050d747,2018-5-13,Higienópolis-Mackenzie,-23.5488,-46.6519,91909,57,26,11,41,28,29,3,16,NORMAL,7333
87863217d9846acfab29923d09d362d5,1-a30e4b96b027c4e7648b547fa050d747,2018-5-13,Higienópolis-Mackenzie,-23.5488,-46.6519,91909,57,26,11,41,28,29,3,16,NORMAL,7333
28fa9376c93198998c39eccbee02404f,1-a30e4b96b027c4e7648b547fa050d747,2018-5-13,Higienópolis-Mackenzie,-23.5488,-46.6519,91909,57,26,11,41,28,29,3,16,NORMAL,7333
ee7a6958daae0379fcec44b4e40e6047,1-71efba9c70fc6cc8b80f945a268393f9,2018-5-15,Higienópolis-Mackenzie,-23.5488,-46.6519,93324,35,10,65,32,17,24,40,9,NORMAL,7335
e8f0173533dccc8bcee891245c6e7fa9,1-f2b4343317d0007a2978c8dae2b78e41,2018-5-17,Higienópolis-Mackenzie,-23.5488,-46.6519,90226,18,65,47,25,7,15,34,43,NORMAL,7337
b3651c3aec38a4145328a8cc268f1296,1-2cf5452ed7ff1d1a69df6a8575698d95,2018-5-19,Higienópolis-Mackenzie,-23.5488,-46.6519,91062,86,46,32,21,43,10,23,31,NORMAL,7339
65d293fc383bcb141811087646ef8a19,1-ef62d68f0deb3211f07a3a98368069cb,2018-5-20,Higienópolis-Mackenzie,-23.5488,-46.6519,93224,78,42,22,16,41,4,19,26,REABASTECER,7340
fa8ea08de2d646b4e4857b7b40de69a7,1-d0545ebc841c66bc6f9aefa646234a80,2018-5-22,Higienópolis-Mackenzie,-23.5488,-46.6519,91409,57,29,7,16,33,40,12,15,REABASTECER,7342
a30598de033c05dba00e1a10994afffd,1-aab538e7d9ff5c723461c665aa587b40,2018-5-23,Higienópolis-Mackenzie,-23.5488,-46.6519,93241,44,24,65,14,30,35,9,12,NORMAL,7343
9e13eb21f7b2b92fcf8867265a632c54,1-4bd0b4c346e9f596bb2e2a518e1ce103,2018-5-25,Higienópolis-Mackenzie,-23.5488,-46.6519,89921,25,12,49,7,19,27,43,43,NORMAL,7345
ae8a7738c8c388b80ba98a58b94cb0b5,1-4bd0b4c346e9f596bb2e2a518e1ce103,2018-5-25,Higienópolis-Mackenzie,-23.5488,-46.6519,89921,25,12,49,7,19,27,43,43,NORMAL,7345
87863217d9846acfab29923d09d3bd3c,1-20a8b25c6c536f84792cb002656b3dfe,2018-5-26,Higienópolis-Mackenzie,-23.5488,-46.6519,90001,15,5,40,4,15,25,40,39,REABASTECER,7346
a16890362236a1a8bdb32a8c219aa44f,1-20a8b25c6c536f84792cb002656b3dfe,2018-5-26,Higienópolis-Mackenzie,-23.5488,-46.6519,90001,15,5,40,4,15,25,40,39,REABASTECER,7346
ec4f6f1a13edaa156c3ad65bd48f934a,1-08765abcb893d491833f99657459a41b,2018-6-1,Higienópolis-Mackenzie,-23.5488,-46.6519,92146,55,43,8,28,37,6,19,24,REABASTECER,7351
c084d0ae91125f3e3b66f5dc2614e52c,1-08765abcb893d491833f99657459a41b,2018-6-1,Higienópolis-Mackenzie,-23.5488,-46.6519,92146,55,43,8,28,37,6,19,24,REABASTECER,7351
a30598de033c05dba00e1a10994b2365,1-08765abcb893d491833f99657459a41b,2018-6-1,Higienópolis-Mackenzie,-23.5488,-46.6519,92146,55,43,8,28,37,6,19,24,REABASTECER,7351
374980de790cfc0e80059d5279557565,1-0fb27df4c2083dde36895fb825f15671,2018-6-3,Higienópolis-Mackenzie,-23.5488,-46.6519,89617,31,29,55,20,27,39,12,18,NORMAL,7353
fad5b0cfdf4e06987348c0ff062effdc,1-0fb27df4c2083dde36895fb825f15671,2018-6-3,Higienópolis-Mackenzie,-23.5488,-46.6519,89617,31,29,55,20,27,39,12,18,NORMAL,7353
7cb06114cea127144bf9c245cd538b54,1-0fb27df4c2083dde36895fb825f15671,2018-6-3,Higienópolis-Mackenzie,-23.5488,-46.6519,89617,31,29,55,20,27,39,12,18,NORMAL,7353
5df9dd5367fbf50d65716b1f52653f3c,1-9ea0a51c2c3ba43577542d37de3e8c9e,2018-6-5,Higienópolis-Mackenzie,-23.5488,-46.6519,90713,11,23,44,16,20,30,4,11,REABASTECER,7355
28fa9376c93198998c39eccbeea2cd08,1-fccbc9b0b7f97117267ddd71a807b0c4,2018-6-8,Higienópolis-Mackenzie,-23.5488,-46.6519,90534,66,65,23,10,7,24,36,43,NORMAL,7358
fa8ea08de2d646b4e4857b7b40747dab,1-fccbc9b0b7f97117267ddd71a807b0c4,2018-6-8,Higienópolis-Mackenzie,-23.5488,-46.6519,90534,66,65,23,10,7,24,36,43,NORMAL,7358
26277e6a4c02f07898cd00b198191e22,1-fccbc9b0b7f97117267ddd71a807b0c4,2018-6-8,Higienópolis-Mackenzie,-23.5488,-46.6519,90534,66,65,23,10,7,24,36,43,NORMAL,7358
87863217d9846acfab29923d09825d5f,1-1d841ea42177b9fa05fecc9f89a794fe,2018-6-9,Higienópolis-Mackenzie,-23.5488,-46.6519,90914,55,56,18,4,3,20,31,38,NORMAL,7359
85a4e0a13a9b0d4e5cebe203e337559c,1-1d841ea42177b9fa05fecc9f89a794fe,2018-6-9,Higienópolis-Mackenzie,-23.5488,-46.6519,90914,55,56,18,4,3,20,31,38,NORMAL,7359
85a4e0a13a9b0d4e5cebe203e3e7eaf7,1-1d841ea42177b9fa05fecc9f89a794fe,2018-6-9,Higienópolis-Mackenzie,-23.5488,-46.6519,90914,55,56,18,4,3,20,31,38,NORMAL,7359
e8f0173533dccc8bcee891245c6fadde,1-3632f22c7cb09d2d448f8e8b0d8d6ec0,2018-6-10,Higienópolis-Mackenzie,-23.5488,-46.6519,91682,48,52,9,43,43,14,29,33,REABASTECER,7360
65d293fc383bcb141811087646efbbcf,1-1f5ec61ec7ce55bf7cb352cad4d89021,2018-6-12,Higienópolis-Mackenzie,-23.5488,-46.6519,93242,23,37,55,37,35,12,23,29,NORMAL,7362
37b48334dbf837ed1ac83bd0a5206717,1-1f5ec61ec7ce55bf7cb352cad4d89021,2018-6-12,Higienópolis-Mackenzie,-23.5488,-46.6519,93242,23,37,55,37,35,12,23,29,NORMAL,7362
7ed05f233bb5dcc97fef90bc1a9a3cce,1-b789bad745cb42a7166d04add18ae7a3,2018-6-13,Higienópolis-Mackenzie,-23.5488,-46.6519,93236,13,33,51,31,29,11,20,27,NORMAL,7363
fe91b220a706805b849fd1dbe5d42482,1-7677905cb22e0f64607d80b0b1565d0b,2018-6-14,Higienópolis-Mackenzie,-23.5488,-46.6519,92210,4,24,42,28,23,7,15,25,REABASTECER,7364
d6bd9c770ca5d117d3f9f312dd4c6bb3,1-68ce56967b3efb9ee6fb181ebfa9badb,2018-6-15,Higienópolis-Mackenzie,-23.5488,-46.6519,91465,86,21,37,22,17,5,12,20,NORMAL,7365
81ce8f8ae5452821e41df6108b7edbe8,1-d440423cdd4d5a5b82b9077c2d6497eb,2018-6-16,Higienópolis-Mackenzie,-23.5488,-46.6519,92768,76,13,30,22,11,43,9,14,NORMAL,7366
c084d0ae91125f3e3b66f5dc2684ddc2,1-d440423cdd4d5a5b82b9077c2d6497eb,2018-6-16,Higienópolis-Mackenzie,-23.5488,-46.6519,92768,76,13,30,22,11,43,9,14,NORMAL,7366
dce4540fd561e895a7d51163008ead75,1-ea5ece307e3ce244b06fb3efafb088a3,2018-6-17,Higienópolis-Mackenzie,-23.5488,-46.6519,92665,66,9,26,19,5,38,3,8,NORMAL,7367
a33bffdac8bbed86cd2426e008d65a4e,1-ea5ece307e3ce244b06fb3efafb088a3,2018-6-17,Higienópolis-Mackenzie,-23.5488,-46.6519,92665,66,9,26,19,5,38,3,8,NORMAL,7367
090ebcf9527feae7f71653e3640def51,1-ea5ece307e3ce244b06fb3efafb088a3,2018-6-17,Higienópolis-Mackenzie,-23.5488,-46.6519,92665,66,9,26,19,5,38,3,8,NORMAL,7367
18d21db717d3f50b03937823c38f6404,1-ea5ece307e3ce244b06fb3efafb088a3,2018-6-17,Higienópolis-Mackenzie,-23.5488,-46.6519,92665,66,9,26,19,5,38,3,8,NORMAL,7367
285868e2fbb191b4665f66bd9adffaf0,1-a570793ad9bd36c92b3042fec240f316,2018-6-18,Higienópolis-Mackenzie,-23.5488,-46.6519,92482,58,65,22,13,43,36,43,3,REABASTECER,7368
26277e6a4c02f07898cd00b198b02ea9,1-bc4e7e96cbe652857de652fddf16e2b4,2018-6-19,Higienópolis-Mackenzie,-23.5488,-46.6519,90350,50,63,14,12,40,30,39,43,NORMAL,7369
9ed4ae942be61eb5907fb98202cfe95c,1-bc4e7e96cbe652857de652fddf16e2b4,2018-6-19,Higienópolis-Mackenzie,-23.5488,-46.6519,90350,50,63,14,12,40,30,39,43,NORMAL,7369
c0b0882b517d7efca70c01623ac292ec,1-eb44c6fe42b0d7f82a793316b1325f9b,2018-6-22,Higienópolis-Mackenzie,-23.5488,-46.6519,92512,23,41,55,43,28,23,28,31,NORMAL,7372
adc761eff780033487fe20f4b929542a,1-eb44c6fe42b0d7f82a793316b1325f9b,2018-6-22,Higienópolis-Mackenzie,-23.5488,-46.6519,92512,23,41,55,43,28,23,28,31,NORMAL,7372
028bd7773b41417f282441a7df38f097,1-29e9e98fe450130e0c783d871c067943,2018-6-23,Higienópolis-Mackenzie,-23.5488,-46.6519,91205,12,35,50,38,24,18,25,25,REABASTECER,7373
c61fb9788e11b3e26ee740e212eb8aad,1-50d73e8bdbd69d4d447143a29ec8cad2,2018-6-27,Higienópolis-Mackenzie,-23.5488,-46.6519,90813,61,16,28,20,6,5,12,8,NORMAL,7377
65d293fc383bcb141811087646dd9f12,1-fe6698889b6ebbd259728ea5e647c6a0,2018-6-28,Higienópolis-Mackenzie,-23.5488,-46.6519,89779,52,14,24,16,43,43,6,5,REABASTECER,7378
9e13eb21f7b2b92fcf8867265a63a0a2,1-fe6698889b6ebbd259728ea5e647c6a0,2018-6-28,Higienópolis-Mackenzie,-23.5488,-46.6519,89779,52,14,24,16,43,43,6,5,REABASTECER,7378
65d293fc383bcb141811087646efed99,1-fe6698889b6ebbd259728ea5e647c6a0,2018-6-28,Higienópolis-Mackenzie,-23.5488,-46.6519,89779,52,14,24,16,43,43,6,5,REABASTECER,7378
26bc2c82ab8d197ebd461e35ae373cbe,1-149689e7163e417ecd78321ca0f96dca,2018-6-30,Higienópolis-Mackenzie,-23.5488,-46.6519,90253,33,65,8,10,39,42,40,38,NORMAL,7380
5df9dd5367fbf50d65716b1f529889d1,1-baa928ba36c8da77fbf0ca9f96877c29,2018-7-1,Higienópolis-Mackenzie,-23.5488,-46.6519,92963,25,58,65,7,35,39,37,36,NORMAL,7381
dce4540fd561e895a7d511630056d4bb,1-ebcbd96307375a4efc31072f056b8df7,2018-7-3,Higienópolis-Mackenzie,-23.5488,-46.6519,92709,86,45,50,43,25,33,31,31,NORMAL,7383
8fd117fb9df175900e1f21b0488ae7e8,1-29c500683af66f69a3a8082317e11181,2018-7-4,Higienópolis-Mackenzie,-23.5488,-46.6519,93336,73,38,46,43,23,29,26,26,NORMAL,7384
c6a6dd47f3a7bf26b6bbdafb2dfd04c7,1-29c500683af66f69a3a8082317e11181,2018-7-4,Higienópolis-Mackenzie,-23.5488,-46.6519,93336,73,38,46,43,23,29,26,26,NORMAL,7384
37b48334dbf837ed1ac83bd0a520b59d,1-1b4bf76c10f5e11a589c22bc5a6b9231,2018-7-6,Higienópolis-Mackenzie,-23.5488,-46.6519,90002,55,31,33,34,19,21,19,17,NORMAL,7386
c6a6dd47f3a7bf26b6bbdafb2d3c5a76,1-1b4bf76c10f5e11a589c22bc5a6b9231,2018-7-6,Higienópolis-Mackenzie,-23.5488,-46.6519,90002,55,31,33,34,19,21,19,17,NORMAL,7386
18387df8e76849d4e230efce532881a5,1-1b4bf76c10f5e11a589c22bc5a6b9231,2018-7-6,Higienópolis-Mackenzie,-23.5488,-46.6519,90002,55,31,33,34,19,21,19,17,NORMAL,7386
fe91b220a706805b849fd1dbe5d49c74,1-5cb877c0a253c8ad1cc8962ee226fce1,2018-7-7,Higienópolis-Mackenzie,-23.5488,-46.6519,90906,45,21,24,28,16,17,15,15,NORMAL,7387
28fa9376c93198998c39eccbeeda7c02,1-5cb877c0a253c8ad1cc8962ee226fce1,2018-7-7,Higienópolis-Mackenzie,-23.5488,-46.6519,90906,45,21,24,28,16,17,15,15,NORMAL,7387
828521a9e7fb00d836d78cf24a546f1d,1-09f4b492a3e4a919d751e78341711ad4,2018-7-9,Higienópolis-Mackenzie,-23.5488,-46.6519,89941,23,12,12,25,9,8,10,7,NORMAL,7389
37b48334dbf837ed1ac83bd0a58784d4,1-09f4b492a3e4a919d751e78341711ad4,2018-7-9,Higienópolis-Mackenzie,-23.5488,-46.6519,89941,23,12,12,25,9,8,10,7,NORMAL,7389
65d293fc383bcb14181108764680a782,1-b94647bb857166a3aac90b2bd7a4ea2a,2018-7-11,Higienópolis-Mackenzie,-23.5488,-46.6519,89947,86,65,65,20,43,43,43,43,NORMAL,7391
ce32f8a7665018587efb1b356a3ccc3f,1-a8c3a8e364d5733e6699d3da16962dc9,2018-7-12,Higienópolis-Mackenzie,-23.5488,-46.6519,92282,74,57,61,19,37,40,40,39,NORMAL,7392
77f9c0081c61cc34a88112f8cd393565,1-56c6797bc6803927f3286913f927bfac,2018-7-14,Higienópolis-Mackenzie,-23.5488,-46.6519,91346,54,44,47,9,28,35,34,28,NORMAL,7394
c0b0882b517d7efca70c01623a5b8d6a,1-56c6797bc6803927f3286913f927bfac,2018-7-14,Higienópolis-Mackenzie,-23.5488,-46.6519,91346,54,44,47,9,28,35,34,28,NORMAL,7394
c8519bfed57e7d0b54f863da608df19f,1-055de29e959af193405ef844c981a50f,2018-7-16,Higienópolis-Mackenzie,-23.5488,-46.6519,91775,37,30,35,43,23,33,24,17,NORMAL,7396
b4b91fd6d9b667e87f4b9e8802043b6f,1-32893883892c5cd2a0aa86d663f5c69c,2018-7-18,Higienópolis-Mackenzie,-23.5488,-46.6519,90511,17,12,18,39,19,31,15,8,NORMAL,7398
fe91b220a706805b849fd1dbe5d4f720,1-c0dbabb488f75e0f9e94ecf29a5086fe,2018-7-19,Higienópolis-Mackenzie,-23.5488,-46.6519,89980,5,2,14,39,15,29,11,4,NORMAL,7399
fe91b220a706805b849fd1dbe5d50ac8,1-ae8cb357f383c27fb99940ba3cdc52ae,2018-7-20,Higienópolis-Mackenzie,-23.5488,-46.6519,92129,86,65,9,39,9,25,8,43,NORMAL,7400
87863217d9846acfab29923d0982fe2e,1-ae8cb357f383c27fb99940ba3cdc52ae,2018-7-20,Higienópolis-Mackenzie,-23.5488,-46.6519,92129,86,65,9,39,9,25,8,43,NORMAL,7400
18387df8e76849d4e230efce5328d06e,1-ae8cb357f383c27fb99940ba3cdc52ae,2018-7-20,Higienópolis-Mackenzie,-23.5488,-46.6519,92129,86,65,9,39,9,25,8,43,NORMAL,7400
70f8557abc97fe3340747f2eec2890c1,1-ae8cb357f383c27fb99940ba3cdc52ae,2018-7-20,Higienópolis-Mackenzie,-23.5488,-46.6519,92129,86,65,9,39,9,25,8,43,NORMAL,7400
a16890362236a1a8bdb32a8c219d568f,1-9f4164244b3fb4c8f62ed3b06307dde8,2018-7-21,Higienópolis-Mackenzie,-23.5488,-46.6519,92221,73,60,65,35,5,23,5,41,REABASTECER,7401
3cadf532df30c5896723af3492912499,1-d7fd2c8fc99b01ddd3c66130f2b5901a,2018-7-22,Higienópolis-Mackenzie,-23.5488,-46.6519,92205,62,57,61,31,43,19,43,35,NORMAL,7402
8fd117fb9df175900e1f21b0488b2a03,1-d7fd2c8fc99b01ddd3c66130f2b5901a,2018-7-22,Higienópolis-Mackenzie,-23.5488,-46.6519,92205,62,57,61,31,43,19,43,35,NORMAL,7402
36855faf70e17afa0ca1c9b4a5d2c419,1-d7fd2c8fc99b01ddd3c66130f2b5901a,2018-7-22,Higienópolis-Mackenzie,-23.5488,-46.6519,92205,62,57,61,31,43,19,43,35,NORMAL,7402
9ed4ae942be61eb5907fb98202d06e7e,1-6a90c4c0a41f18988fb79929e775e68b,2018-7-23,Higienópolis-Mackenzie,-23.5488,-46.6519,90645,50,47,56,30,37,19,40,29,NORMAL,7403
9e13eb21f7b2b92fcf8867265a280a30,1-3c3ebf6b8f42f8376786078e79724a12,2018-7-26,Higienópolis-Mackenzie,-23.5488,-46.6519,90526,19,27,30,25,24,12,29,17,NORMAL,7406
85a4e0a13a9b0d4e5cebe203e338a81e,1-3c3ebf6b8f42f8376786078e79724a12,2018-7-26,Higienópolis-Mackenzie,-23.5488,-46.6519,90526,19,27,30,25,24,12,29,17,NORMAL,7406
842e7424a0d70f2409a12e37a0cb4d6f,1-7acefabd594eaf39f34b9d0444ccc733,2018-7-27,Higienópolis-Mackenzie,-23.5488,-46.6519,89693,11,20,23,23,22,11,23,12,REABASTECER,7407
828521a9e7fb00d836d78cf24ac7e0bc,1-7acefabd594eaf39f34b9d0444ccc733,2018-7-27,Higienópolis-Mackenzie,-23.5488,-46.6519,89693,11,20,23,23,22,11,23,12,REABASTECER,7407
23dc47d234aa63e6e5f2668bca43f88b,1-941cc1f0706c571ed4b4a55059aba223,2018-7-29,Higienópolis-Mackenzie,-23.5488,-46.6519,90666,76,8,13,17,18,43,15,7,NORMAL,7409
602ce3e17beab8a6c50dd92c541c95e9,1-941cc1f0706c571ed4b4a55059aba223,2018-7-29,Higienópolis-Mackenzie,-23.5488,-46.6519,90666,76,8,13,17,18,43,15,7,NORMAL,7409
f0def21029e3412ab6f3763784b8644a,1-941cc1f0706c571ed4b4a55059aba223,2018-7-29,Higienópolis-Mackenzie,-23.5488,-46.6519,90666,76,8,13,17,18,43,15,7,NORMAL,7409
3e61ff2516f050eeb505a4cef4fa25c8,1-ec321c9b4f2e03bd921fb974cf8f8c38,2018-7-30,Higienópolis-Mackenzie,-23.5488,-46.6519,93303,66,65,9,17,12,40,11,4,REABASTECER,7410
ee7a6958daae0379fcec44b4e4e2ee23,1-0a71a27fe0632e88fb9fd0e9862cbd2d,2018-8-1,Higienópolis-Mackenzie,-23.5488,-46.6519,91066,53,59,65,13,9,34,9,43,NORMAL,7411
028bd7773b41417f282441a7dfa36e1f,1-3a80902be1a04e48c121a4b038733028,2018-8-2,Higienópolis-Mackenzie,-23.5488,-46.6519,89677,40,55,61,7,6,29,3,38,NORMAL,7412
a15e0e2c3b68aa19ecace6eb6c887aff,1-c57f91c85b651c031b2196e37494981f,2018-8-3,Higienópolis-Mackenzie,-23.5488,-46.6519,92963,32,49,55,7,43,27,43,34,NORMAL,7413
c8519bfed57e7d0b54f863da609f088a,1-8866c23a562a86996442f08e56019e59,2018-8-5,Higienópolis-Mackenzie,-23.5488,-46.6519,91592,6,32,40,43,35,20,37,29,NORMAL,7415
36855faf70e17afa0ca1c9b4a5d2fd02,1-8866c23a562a86996442f08e56019e59,2018-8-5,Higienópolis-Mackenzie,-23.5488,-46.6519,91592,6,32,40,43,35,20,37,29,NORMAL,7415
374980de790cfc0e80059d5279a8b48a,1-8866c23a562a86996442f08e56019e59,2018-8-5,Higienópolis-Mackenzie,-23.5488,-46.6519,91592,6,32,40,43,35,20,37,29,NORMAL,7415
c6a6dd47f3a7bf26b6bbdafb2d3d1a41,1-1f0f8b6b29cfada298d7bc9693ba336e,2018-8-6,Higienópolis-Mackenzie,-23.5488,-46.6519,89931,86,22,30,37,33,18,31,24,NORMAL,7416
c0b0882b517d7efca70c01623ac446ac,1-1f0f8b6b29cfada298d7bc9693ba336e,2018-8-6,Higienópolis-Mackenzie,-23.5488,-46.6519,89931,86,22,30,37,33,18,31,24,NORMAL,7416
d6bd9c770ca5d117d3f9f312dd3a4934,1-1f0f8b6b29cfada298d7bc9693ba336e,2018-8-6,Higienópolis-Mackenzie,-23.5488,-46.6519,89931,86,22,30,37,33,18,31,24,NORMAL,7416
4abb54a3c1a98da072dd615cc91fe56b,1-800de2ca6d369beabfd5953813762277,2018-8-7,Higienópolis-Mackenzie,-23.5488,-46.6519,91716,77,18,24,32,27,12,26,20,NORMAL,7417
4c7a2ca3678d21818f51fe21cc4a499a,1-800de2ca6d369beabfd5953813762277,2018-8-7,Higienópolis-Mackenzie,-23.5488,-46.6519,91716,77,18,24,32,27,12,26,20,NORMAL,7417
aef589db1b6c909f47f67ec6c9651e93,1-d26ae1a1a0a4fb0859f8e225e40b49cb,2018-8-8,Higienópolis-Mackenzie,-23.5488,-46.6519,89763,67,15,18,28,24,7,23,18,NORMAL,7418
dce4540fd561e895a7d5116300573033,1-d26ae1a1a0a4fb0859f8e225e40b49cb,2018-8-8,Higienópolis-Mackenzie,-23.5488,-46.6519,89763,67,15,18,28,24,7,23,18,NORMAL,7418
b8cd03e3690608d6d04f0fef20b83285,1-332a4223f80e6938451eb777a685f996,2018-8-10,Higienópolis-Mackenzie,-23.5488,-46.6519,90586,49,65,1,26,19,43,18,7,REABASTECER,7420
392f427b0f032eaa89918d07bc5b4060,1-e68e91fc92600809928aa2c4d918cccb,2018-8-11,Higienópolis-Mackenzie,-23.5488,-46.6519,93226,40,62,65,21,17,39,12,4,REABASTECER,7421
6519905fb2fb9162eae97aa08398610d,1-9ac90d096b07216f2c64d9e5b5d77c68,2018-8-12,Higienópolis-Mackenzie,-23.5488,-46.6519,92694,30,53,57,19,12,39,9,43,NORMAL,7422
d185a38244a071090798dbf98175304f,1-159ceaf4693690608160727836c5055e,2018-8-13,Higienópolis-Mackenzie,-23.5488,-46.6519,92449,19,48,52,14,9,39,6,38,REABASTECER,7423
